datetime,pm25,pm10,no2,o3,so2,co,aod,dust,temp,humidity,wind_spd,wind_dir,wind_gust,pressure,precip,cloud,blh
2024-09-21 15:00:00,20.1,36.4,12.6,123.0,38.8,273.0,0.29,26.0,23.6,41,0.92,319,5.7,923.3,0.0,34,540.0
2024-09-21 16:00:00,20.0,37.0,13.3,120.0,36.9,267.0,0.27,25.0,23.1,42,1.08,292,3.9,923.5,0.0,11,335.0
2024-09-21 17:00:00,20.8,36.3,18.8,109.0,46.6,313.0,0.31,21.0,21.4,47,0.63,162,3.3,922.8,0.0,26,85.0
2024-09-21 18:00:00,20.3,35.3,21.3,100.0,54.2,362.0,0.31,19.0,19.6,48,1.5,176,3.2,922.5,0.0,19,50.0
2024-09-21 19:00:00,20.3,34.1,24.6,87.0,64.4,429.0,0.3,16.0,19.9,48,1.04,163,3.0,922.4,0.0,16,25.0
2024-09-21 20:00:00,24.0,38.5,26.6,76.0,70.5,474.0,0.3,13.0,21.9,41,0.71,98,1.7,923.0,0.0,20,25.0
2024-09-21 21:00:00,23.5,37.5,26.3,69.0,69.6,477.0,0.28,11.0,20.4,44,1.56,310,2.7,922.5,0.0,19,55.0
2024-09-21 22:00:00,22.5,35.3,24.6,63.0,64.6,457.0,0.25,10.0,21.5,41,0.76,157,2.1,922.4,0.0,55,60.0
2024-09-21 23:00:00,20.7,31.9,22.2,58.0,57.1,431.0,0.24,9.0,21.5,40,1.14,128,1.6,922.3,0.0,69,65.0
2024-09-22 00:00:00,19.1,29.3,18.9,54.0,45.7,402.0,0.27,8.0,21.6,40,1.71,353,2.5,921.3,0.0,99,65.0
2024-09-22 01:00:00,17.2,25.0,14.8,50.0,31.8,367.0,0.32,7.0,19.4,47,1.92,39,2.4,920.5,0.0,57,50.0
2024-09-22 02:00:00,15.1,22.1,11.6,49.0,21.0,338.0,0.32,6.0,18.0,53,1.63,43,3.3,919.6,0.0,7,35.0
2024-09-22 03:00:00,13.7,20.3,9.5,52.0,15.3,311.0,0.27,6.0,18.8,50,0.92,347,2.5,919.3,0.0,13,30.0
2024-09-22 04:00:00,12.8,18.9,8.3,58.0,12.7,290.0,0.24,5.0,15.5,64,2.5,268,3.7,920.1,0.0,99,105.0
2024-09-22 05:00:00,11.5,15.9,8.4,67.0,13.8,258.0,0.18,2.0,16.0,57,1.2,175,6.0,920.2,0.0,23,35.0
2024-09-22 06:00:00,11.0,15.8,9.8,66.0,17.8,290.0,0.19,3.0,18.5,58,1.63,43,4.0,921.5,0.0,65,95.0
2024-09-22 07:00:00,12.1,17.5,11.6,64.0,23.3,332.0,0.22,5.0,18.2,63,1.03,29,2.4,921.4,0.0,100,80.0
2024-09-22 08:00:00,14.4,22.4,12.5,67.0,26.9,351.0,0.25,9.0,20.6,56,1.77,16,4.8,921.6,0.0,100,75.0
2024-09-22 09:00:00,16.8,31.1,11.7,79.0,26.7,323.0,0.28,16.0,19.0,65,1.72,144,5.4,923.4,0.1,98,165.0
2024-09-22 10:00:00,17.5,32.8,10.0,94.0,24.7,271.0,0.29,25.0,23.5,48,3.73,352,6.6,922.0,0.0,100,175.0
2024-09-22 11:00:00,18.1,34.6,8.5,107.0,22.8,230.0,0.3,31.0,25.9,39,0.94,32,7.3,923.2,0.0,95,480.0
2024-09-22 12:00:00,18.4,34.7,7.3,113.0,21.4,214.0,0.36,34.0,25.5,40,2.55,315,8.7,924.6,0.0,32,885.0
2024-09-22 13:00:00,18.9,36.3,6.2,115.0,20.2,209.0,0.32,34.0,25.8,38,3.44,324,7.8,923.8,0.0,84,1155.0
2024-09-22 14:00:00,20.3,39.0,6.2,116.0,20.4,210.0,0.26,33.0,25.2,38,1.97,294,7.9,923.6,0.1,61,1285.0
2024-09-22 15:00:00,20.0,37.1,7.8,116.0,22.5,211.0,0.28,31.0,23.5,46,0.86,54,6.2,922.9,0.5,79,630.0
2024-09-22 16:00:00,20.7,36.6,10.4,113.0,26.0,217.0,0.27,27.0,22.9,47,0.57,45,4.4,923.3,0.0,100,400.0
2024-09-22 17:00:00,29.9,55.5,19.0,95.0,39.9,269.0,0.35,39.0,22.2,52,1.7,62,4.8,922.9,0.0,100,140.0
2024-09-22 18:00:00,30.6,52.7,22.0,85.0,47.2,323.0,0.34,32.0,21.8,59,2.79,159,6.1,923.1,0.0,7,55.0
2024-09-22 19:00:00,28.7,49.8,26.0,70.0,57.2,398.0,0.31,24.0,20.8,60,1.33,167,5.3,923.5,0.0,94,30.0
2024-09-22 20:00:00,29.8,48.2,28.5,59.0,63.7,452.0,0.31,17.0,20.4,57,1.43,192,3.4,923.5,0.0,98,25.0
2024-09-22 21:00:00,30.9,49.4,28.5,53.0,64.6,471.0,0.31,16.0,19.0,63,2.56,329,3.3,923.2,0.0,88,65.0
2024-09-22 22:00:00,28.1,46.4,27.0,50.0,62.0,470.0,0.29,17.0,21.1,54,1.1,90,3.5,924.1,0.0,99,50.0
2024-09-22 23:00:00,25.8,42.8,24.5,48.0,56.5,452.0,0.28,17.0,21.2,52,0.36,236,1.8,924.1,0.0,100,15.0
2024-09-23 00:00:00,21.9,36.4,20.3,47.0,46.1,409.0,0.27,13.0,18.2,61,1.46,196,2.8,923.6,0.0,95,50.0
2024-09-23 01:00:00,19.3,31.1,15.2,47.0,32.6,349.0,0.27,8.0,18.9,58,0.64,141,4.0,923.8,0.0,48,10.0
2024-09-23 02:00:00,16.2,23.4,11.2,47.0,22.3,301.0,0.27,4.0,19.0,57,0.54,68,1.6,923.9,0.0,16,55.0
2024-09-23 03:00:00,13.7,19.0,9.5,47.0,17.4,273.0,0.26,3.0,15.6,70,1.94,125,2.9,922.7,0.0,9,50.0
2024-09-23 04:00:00,12.5,17.2,9.0,46.0,15.6,256.0,0.25,3.0,18.9,56,0.94,58,2.9,923.7,0.0,0,30.0
2024-09-23 05:00:00,12.4,16.8,9.5,46.0,20.7,275.0,0.19,1.0,15.3,70,1.97,66,3.2,922.8,0.0,0,55.0
2024-09-23 06:00:00,13.1,19.1,10.5,51.0,23.6,298.0,0.19,4.0,18.1,59,1.0,96,1.7,923.3,0.0,35,25.0
2024-09-23 07:00:00,15.5,23.1,11.9,59.0,27.6,328.0,0.19,8.0,18.2,59,1.27,45,2.2,924.0,0.0,52,60.0
2024-09-23 08:00:00,14.7,23.7,12.9,69.0,31.3,342.0,0.2,14.0,19.6,56,1.1,5,3.1,924.4,0.0,22,90.0
2024-09-23 09:00:00,16.4,31.1,13.4,82.0,34.2,323.0,0.2,23.0,21.5,51,2.31,5,5.1,924.8,0.0,8,225.0
2024-09-23 10:00:00,17.1,34.7,13.6,97.0,36.8,288.0,0.19,33.0,23.8,45,2.0,357,5.3,925.6,0.0,3,395.0
2024-09-23 11:00:00,18.6,38.8,13.4,110.0,38.3,261.0,0.2,41.0,25.0,41,2.6,360,6.8,925.1,0.0,5,450.0
2024-09-23 12:00:00,20.3,42.1,12.4,119.0,37.9,252.0,0.22,44.0,26.1,38,0.63,198,6.4,925.3,0.0,2,950.0
2024-09-23 13:00:00,21.2,43.7,11.1,127.0,36.5,250.0,0.25,44.0,26.8,36,1.84,292,5.6,924.7,0.0,21,1060.0
2024-09-23 14:00:00,22.6,45.8,10.7,131.0,36.0,252.0,0.25,43.0,27.0,33,1.25,241,5.6,924.6,0.0,21,955.0
2024-09-23 15:00:00,22.6,45.3,11.9,133.0,37.2,251.0,0.25,41.0,27.1,33,1.57,297,4.9,924.4,0.0,70,740.0
2024-09-23 16:00:00,23.6,45.4,13.9,131.0,39.4,254.0,0.27,38.0,26.4,35,1.84,283,4.7,924.3,0.0,91,505.0
2024-09-23 17:00:00,25.3,50.1,16.4,130.0,43.1,273.0,0.24,42.0,24.4,42,2.73,208,5.3,924.5,0.0,100,185.0
2024-09-23 18:00:00,25.1,46.9,18.5,117.0,48.3,317.0,0.22,35.0,22.2,56,1.22,189,2.8,924.8,0.0,100,50.0
2024-09-23 19:00:00,25.0,45.5,21.4,99.0,55.2,376.0,0.23,24.0,22.0,57,1.21,114,2.6,924.8,0.0,100,40.0
2024-09-23 20:00:00,26.7,44.5,22.9,83.0,58.7,414.0,0.24,17.0,21.3,58,1.49,48,2.0,924.6,0.0,99,45.0
2024-09-23 21:00:00,26.0,42.7,21.9,73.0,55.7,410.0,0.24,15.0,20.5,60,1.68,107,2.6,924.0,0.0,98,45.0
2024-09-23 22:00:00,24.1,39.5,19.5,67.0,49.3,385.0,0.24,16.0,22.8,50,0.64,141,2.6,924.4,0.0,86,35.0
2024-09-23 23:00:00,22.2,37.8,17.3,61.0,43.6,360.0,0.25,16.0,18.1,69,2.5,360,2.9,923.2,0.0,64,55.0
2024-09-24 00:00:00,21.2,36.2,15.9,56.0,40.5,345.0,0.24,15.0,19.5,63,0.45,117,2.9,923.7,0.0,9,25.0
2024-09-24 01:00:00,20.8,35.0,14.6,52.0,38.1,331.0,0.24,13.0,19.5,63,0.3,270,1.1,923.7,0.0,25,10.0
2024-09-24 02:00:00,20.1,32.1,13.5,50.0,35.2,315.0,0.25,11.0,18.2,68,1.06,221,2.3,923.1,0.0,19,30.0
2024-09-24 03:00:00,18.5,28.2,12.2,52.0,30.2,292.0,0.26,9.0,16.8,74,1.52,293,2.5,922.6,0.0,31,40.0
2024-09-24 04:00:00,17.0,25.6,11.1,56.0,24.7,269.0,0.26,7.0,18.1,66,1.12,243,2.2,923.2,0.0,43,35.0
2024-09-24 05:00:00,13.7,20.3,9.6,57.0,18.2,300.0,0.26,5.0,17.8,67,0.7,270,2.2,923.7,0.0,46,30.0
2024-09-24 06:00:00,13.8,20.4,10.7,60.0,21.5,322.0,0.27,7.0,17.4,59,0.89,207,1.9,924.1,0.0,32,40.0
2024-09-24 07:00:00,14.9,22.1,12.1,65.0,26.0,352.0,0.26,10.0,18.0,57,0.32,342,1.7,924.6,0.0,91,15.0
2024-09-24 08:00:00,17.8,28.5,12.8,72.0,29.3,362.0,0.25,13.0,19.6,53,1.22,305,3.4,925.3,0.0,28,135.0
2024-09-24 09:00:00,20.3,37.1,11.9,84.0,30.2,334.0,0.25,18.0,21.2,47,1.46,344,4.1,925.6,0.0,30,265.0
2024-09-24 10:00:00,20.5,38.1,10.2,99.0,29.9,287.0,0.25,23.0,22.8,42,0.86,306,4.2,925.8,0.0,36,435.0
2024-09-24 11:00:00,20.3,37.5,8.8,111.0,29.8,252.0,0.26,26.0,23.8,39,1.39,330,5.0,925.7,0.0,29,635.0
2024-09-24 12:00:00,19.6,36.0,8.1,118.0,30.1,245.0,0.26,24.0,24.6,37,0.92,319,4.9,925.5,0.0,3,870.0
2024-09-24 13:00:00,18.9,34.3,7.7,123.0,30.6,250.0,0.25,20.0,25.4,35,0.76,293,4.4,925.0,0.0,17,970.0
2024-09-24 14:00:00,19.4,34.5,8.0,125.0,31.5,257.0,0.27,17.0,25.7,33,0.91,264,4.5,924.9,0.0,93,1060.0
2024-09-24 15:00:00,19.4,34.5,9.0,126.0,32.7,258.0,0.25,16.0,25.9,33,0.9,270,4.3,924.5,0.0,87,980.0
2024-09-24 16:00:00,19.5,34.5,10.6,125.0,34.3,261.0,0.25,15.0,25.4,34,0.8,270,3.9,924.4,0.0,25,790.0
2024-09-24 17:00:00,20.0,32.7,13.6,120.0,36.5,296.0,0.24,8.0,24.4,37,1.26,342,3.1,924.2,0.0,1,270.0
2024-09-24 18:00:00,21.4,33.2,16.9,106.0,42.8,341.0,0.23,6.0,23.9,39,1.39,69,1.6,924.5,0.0,0,95.0
2024-09-24 19:00:00,21.8,33.3,21.5,85.0,51.3,403.0,0.24,4.0,20.8,48,2.05,47,2.8,923.9,0.0,5,165.0
2024-09-24 20:00:00,20.2,30.4,24.5,69.0,56.9,447.0,0.23,2.0,19.0,48,1.94,55,3.4,923.6,0.0,100,220.0
2024-09-24 21:00:00,18.5,27.6,24.7,60.0,56.9,458.0,0.21,2.0,18.6,45,2.0,90,3.4,923.4,0.0,100,155.0
2024-09-24 22:00:00,18.2,27.1,23.3,55.0,53.9,450.0,0.2,2.0,20.6,35,1.08,326,3.0,923.6,0.0,90,100.0
2024-09-24 23:00:00,18.2,27.0,22.0,51.0,50.7,436.0,0.19,2.0,18.9,38,1.12,243,1.6,922.8,0.0,87,55.0
2024-09-25 00:00:00,16.6,25.0,20.9,49.0,47.6,414.0,0.18,2.0,19.0,40,1.1,265,1.8,922.2,0.0,68,55.0
2024-09-25 01:00:00,16.3,24.4,19.9,47.0,44.4,386.0,0.18,3.0,18.6,44,1.49,250,2.0,921.3,0.0,60,70.0
2024-09-25 02:00:00,17.6,26.1,19.6,46.0,42.7,366.0,0.17,3.0,17.0,52,1.43,282,2.1,920.3,0.0,16,70.0
2024-09-25 03:00:00,18.6,27.4,20.9,42.0,43.7,359.0,0.17,3.0,18.0,49,1.0,264,2.0,920.2,0.0,92,60.0
2024-09-25 04:00:00,18.7,27.4,23.0,38.0,46.3,360.0,0.17,2.0,17.7,49,0.7,270,1.5,920.0,0.0,39,35.0
2024-09-25 05:00:00,21.8,31.5,29.4,27.0,57.8,433.0,0.19,1.0,17.2,50,1.02,259,1.6,919.9,0.0,15,30.0
2024-09-25 06:00:00,22.7,32.9,27.8,37.0,60.4,448.0,0.18,2.0,16.5,49,0.42,315,1.1,919.8,0.0,88,10.0
2024-09-25 07:00:00,26.3,38.5,25.5,52.0,64.0,468.0,0.19,4.0,15.6,58,0.32,321,0.9,920.0,0.0,21,15.0
2024-09-25 08:00:00,25.4,38.0,23.7,67.0,66.3,477.0,0.19,6.0,17.8,48,0.75,307,2.9,920.9,0.0,22,75.0
2024-09-25 09:00:00,23.7,36.0,22.9,83.0,66.4,463.0,0.2,7.0,19.9,32,1.08,292,4.0,921.1,0.0,37,325.0
2024-09-25 10:00:00,22.4,34.1,22.5,100.0,65.2,438.0,0.21,7.0,21.2,27,1.3,298,4.8,921.1,0.0,43,535.0
2024-09-25 11:00:00,22.4,34.3,21.8,113.0,63.2,416.0,0.24,7.0,22.5,25,1.25,307,4.9,920.8,0.0,95,715.0
2024-09-25 12:00:00,22.4,34.5,20.2,123.0,60.1,404.0,0.28,7.0,23.3,25,1.54,324,5.3,920.0,0.0,100,800.0
2024-09-25 13:00:00,21.8,33.8,18.3,129.0,56.3,395.0,0.32,6.0,23.8,25,1.36,324,5.3,919.6,0.0,100,910.0
2024-09-25 14:00:00,21.4,32.4,17.4,130.0,53.2,389.0,0.36,5.0,23.9,25,1.66,331,4.9,919.2,0.0,100,845.0
2024-09-25 15:00:00,20.7,30.7,18.3,124.0,51.5,387.0,0.39,4.0,23.0,27,1.7,346,5.0,919.2,0.0,100,650.0
2024-09-25 16:00:00,19.4,28.7,20.2,113.0,50.6,387.0,0.41,2.0,22.4,28,0.61,305,4.2,919.1,0.0,89,550.0
2024-09-25 17:00:00,13.4,20.1,17.8,84.0,38.4,330.0,0.34,1.0,21.4,36,0.62,194,2.5,919.0,0.0,23,70.0
2024-09-25 18:00:00,13.6,21.0,19.3,78.0,40.2,335.0,0.35,1.0,19.0,35,0.66,171,2.2,918.9,0.0,100,15.0
2024-09-25 19:00:00,13.4,21.5,21.3,69.0,42.5,342.0,0.35,1.0,18.4,37,2.7,349,4.7,920.1,0.0,100,340.0
2024-09-25 20:00:00,13.0,20.2,22.5,62.0,43.8,344.0,0.35,3.0,16.9,43,0.72,245,4.4,921.5,0.0,100,80.0
2024-09-25 21:00:00,14.3,23.2,22.0,59.0,42.9,336.0,0.35,7.0,16.5,45,1.14,255,3.3,920.9,0.0,100,105.0
2024-09-25 22:00:00,16.5,27.8,20.6,58.0,41.0,322.0,0.29,13.0,14.5,73,1.07,208,5.6,918.2,1.6,100,35.0
2024-09-25 23:00:00,15.7,28.8,19.6,56.0,39.3,311.0,0.27,16.0,12.8,78,2.69,24,5.8,917.9,0.0,93,225.0
2024-09-26 00:00:00,15.8,28.4,19.6,51.0,38.6,307.0,0.25,16.0,11.8,84,1.39,69,4.6,917.3,0.0,100,85.0
2024-09-26 01:00:00,15.6,27.5,20.0,45.0,38.2,306.0,0.22,14.0,12.5,83,0.95,342,2.3,917.1,0.0,100,25.0
2024-09-26 02:00:00,15.7,27.4,20.0,42.0,37.1,303.0,0.22,12.0,12.5,83,0.14,225,1.9,916.7,0.0,100,10.0
2024-09-26 03:00:00,15.5,27.6,19.4,43.0,34.4,296.0,0.26,12.0,12.1,87,0.98,336,1.7,916.0,0.0,100,35.0
2024-09-26 04:00:00,15.7,28.2,18.5,45.0,31.1,288.0,0.32,12.0,11.2,86,1.1,355,1.7,916.0,0.0,99,40.0
2024-09-26 05:00:00,17.1,30.3,20.0,43.0,35.5,324.0,0.41,16.0,10.9,84,1.21,330,1.7,916.7,0.0,100,40.0
2024-09-26 06:00:00,17.6,32.1,18.0,48.0,34.5,318.0,0.38,20.0,12.9,80,0.4,180,5.0,917.7,3.0,100,10.0
2024-09-26 07:00:00,18.3,35.3,15.1,56.0,33.0,309.0,0.29,27.0,13.2,82,1.32,53,2.7,917.6,0.3,97,70.0
2024-09-26 08:00:00,17.3,35.0,12.7,63.0,31.4,296.0,0.22,31.0,14.2,79,2.07,345,4.6,918.2,0.2,98,190.0
2024-09-26 09:00:00,17.1,36.6,11.1,69.0,29.6,276.0,0.2,32.0,15.7,66,2.31,321,5.5,918.6,0.0,98,345.0
2024-09-26 10:00:00,16.6,35.6,9.9,73.0,27.8,253.0,0.19,32.0,16.8,59,2.51,325,6.1,918.9,0.0,98,550.0
2024-09-26 11:00:00,16.1,33.5,9.3,77.0,26.6,237.0,0.2,31.0,17.5,55,3.01,317,7.2,919.0,0.0,100,640.0
2024-09-26 12:00:00,15.7,31.4,9.4,79.0,26.5,235.0,0.22,28.0,17.1,53,3.04,316,7.4,918.8,0.0,100,645.0
2024-09-26 13:00:00,15.5,29.8,10.1,80.0,27.1,240.0,0.22,24.0,16.9,50,3.32,307,7.3,919.0,0.0,100,730.0
2024-09-26 14:00:00,17.0,32.1,11.3,79.0,28.0,248.0,0.27,21.0,15.9,51,3.08,302,7.4,919.1,0.0,100,700.0
2024-09-26 15:00:00,18.5,34.7,13.6,74.0,29.5,259.0,0.32,20.0,14.9,55,2.73,298,6.8,919.4,0.0,100,595.0
2024-09-26 16:00:00,18.5,34.7,16.4,67.0,31.3,272.0,0.33,19.0,14.1,58,2.2,282,6.0,919.9,0.0,100,530.0
2024-09-26 17:00:00,26.6,45.2,28.3,34.0,39.3,378.0,0.35,17.0,13.4,58,2.48,310,5.0,920.3,0.1,100,490.0
2024-09-26 18:00:00,24.4,41.8,28.4,34.0,40.3,372.0,0.26,15.0,10.4,72,1.54,299,3.7,922.8,0.1,100,360.0
2024-09-26 19:00:00,23.6,40.3,28.5,33.0,41.7,363.0,0.28,13.0,9.9,66,1.99,335,3.8,923.5,0.0,100,360.0
2024-09-26 20:00:00,21.6,36.0,28.4,33.0,42.6,354.0,0.33,11.0,8.9,71,1.49,320,4.0,924.1,0.0,100,375.0
2024-09-26 21:00:00,20.2,33.2,27.9,33.0,42.7,347.0,0.36,10.0,8.2,74,1.2,315,3.3,924.0,0.0,100,275.0
2024-09-26 22:00:00,21.0,34.9,27.1,33.0,42.2,340.0,0.36,10.0,7.4,77,1.1,321,3.6,923.7,0.0,100,265.0
2024-09-26 23:00:00,20.2,33.8,26.1,33.0,41.2,331.0,0.33,10.0,6.8,79,0.38,293,2.9,923.6,0.0,99,170.0
2024-09-27 00:00:00,19.5,33.1,24.7,33.0,39.1,319.0,0.3,11.0,6.4,80,0.55,275,2.3,923.3,0.0,91,120.0
2024-09-27 01:00:00,19.2,32.7,23.2,34.0,36.5,305.0,0.33,12.0,6.2,79,0.69,300,2.3,923.2,0.0,100,145.0
2024-09-27 02:00:00,19.2,32.9,22.5,33.0,35.2,296.0,0.33,12.0,5.8,79,0.78,207,2.4,923.7,0.2,100,130.0
2024-09-27 03:00:00,17.2,28.9,23.5,30.0,36.2,295.0,0.3,11.0,5.7,88,0.92,193,2.7,924.3,0.9,100,140.0
2024-09-27 04:00:00,16.1,26.9,25.5,27.0,38.5,298.0,0.22,9.0,4.9,88,0.64,315,2.5,925.2,1.4,100,325.0
2024-09-27 05:00:00,10.3,15.6,19.2,39.0,29.7,256.0,0.13,1.0,3.8,95,0.85,152,2.4,926.2,2.0,100,185.0
2024-09-27 06:00:00,10.8,16.3,20.7,38.0,34.5,274.0,0.11,1.0,3.4,96,0.75,184,2.8,926.8,1.2,100,155.0
2024-09-27 07:00:00,11.4,17.3,22.6,36.0,41.1,297.0,0.1,2.0,3.5,97,1.36,152,3.3,927.7,1.2,100,120.0
2024-09-27 08:00:00,11.7,17.6,23.4,37.0,45.5,310.0,0.11,2.0,4.3,96,1.32,155,3.4,927.7,0.9,100,85.0
2024-09-27 09:00:00,11.0,16.8,22.1,41.0,45.9,301.0,0.13,2.0,5.7,88,0.78,153,3.4,928.2,0.1,100,105.0
2024-09-27 10:00:00,10.6,16.4,19.7,47.0,44.1,281.0,0.13,2.0,6.2,81,1.27,171,3.3,928.9,0.0,100,130.0
2024-09-27 11:00:00,10.4,16.0,17.3,54.0,41.8,264.0,0.12,2.0,7.8,61,1.05,205,4.0,928.9,0.0,100,245.0
2024-09-27 12:00:00,10.4,16.1,15.0,61.0,39.2,256.0,0.12,2.0,8.9,50,0.71,231,4.0,929.0,0.0,88,410.0
2024-09-27 13:00:00,10.8,16.5,12.7,69.0,36.1,251.0,0.12,2.0,10.3,43,0.4,187,4.0,929.2,0.0,58,620.0
2024-09-27 14:00:00,11.0,16.8,11.5,74.0,33.9,249.0,0.13,2.0,10.9,43,0.65,148,3.8,929.3,0.0,66,625.0
2024-09-27 15:00:00,11.0,16.7,11.8,76.0,32.5,245.0,0.14,2.0,11.4,42,0.87,156,3.9,929.4,0.0,59,555.0
2024-09-27 16:00:00,11.2,16.8,13.3,76.0,32.1,244.0,0.14,1.0,11.0,42,1.51,186,4.0,929.8,0.0,30,310.0
2024-09-27 17:00:00,6.3,9.4,14.5,66.0,32.2,231.0,0.08,1.0,9.9,45,1.81,185,4.1,930.1,0.0,33,160.0
2024-09-27 18:00:00,9.7,14.3,17.6,61.0,37.6,245.0,0.07,1.0,7.7,61,1.25,175,2.3,930.3,0.0,24,25.0
2024-09-27 19:00:00,8.0,11.8,21.9,54.0,45.0,265.0,0.06,0.0,6.9,61,1.15,175,2.1,930.6,0.0,18,25.0
2024-09-27 20:00:00,8.2,12.0,25.3,48.0,51.2,286.0,0.06,0.0,8.8,51,0.27,158,2.1,931.6,0.0,18,10.0
2024-09-27 21:00:00,9.3,13.6,27.2,44.0,55.5,311.0,0.05,0.0,9.1,47,1.12,111,2.0,932.2,0.0,40,20.0
2024-09-27 22:00:00,10.3,15.1,28.2,41.0,58.5,338.0,0.05,0.0,8.9,43,0.91,84,2.0,932.1,0.0,43,45.0
2024-09-27 23:00:00,9.8,14.3,28.0,39.0,58.6,352.0,0.04,0.0,8.4,42,1.05,90,1.9,932.3,0.0,32,125.0
2024-09-28 00:00:00,9.7,14.2,26.0,39.0,53.8,345.0,0.04,0.0,6.2,51,1.31,130,2.3,931.6,0.0,22,165.0
2024-09-28 01:00:00,9.3,13.6,22.9,41.0,45.9,326.0,0.03,0.0,4.8,55,1.39,142,2.5,931.2,0.0,30,200.0
2024-09-28 02:00:00,8.8,12.8,20.1,42.0,39.2,309.0,0.03,0.0,4.4,53,0.98,165,2.5,931.2,0.0,34,95.0
2024-09-28 03:00:00,8.3,12.0,18.3,41.0,34.8,301.0,0.03,0.0,4.7,48,0.8,180,1.9,931.1,0.0,22,40.0
2024-09-28 04:00:00,8.0,11.7,17.0,39.0,31.5,295.0,0.02,0.0,4.2,45,0.7,184,2.0,931.3,0.0,12,30.0
2024-09-28 05:00:00,9.9,14.3,20.7,35.0,38.2,344.0,0.02,0.0,3.2,46,0.65,184,1.9,931.4,0.0,4,30.0
2024-09-28 06:00:00,11.8,16.9,18.8,40.0,37.8,332.0,0.02,0.0,6.8,45,0.78,140,3.5,933.2,0.0,5,75.0
2024-09-28 07:00:00,10.4,15.1,16.0,48.0,37.1,315.0,0.02,0.0,6.5,52,1.22,35,2.0,933.8,0.0,4,110.0
2024-09-28 08:00:00,6.6,9.5,13.4,55.0,35.4,295.0,0.02,0.0,7.8,50,1.55,21,3.8,934.6,0.0,1,260.0
2024-09-28 09:00:00,4.9,7.2,11.0,62.0,31.8,269.0,0.03,0.0,9.6,44,2.33,28,5.4,934.7,0.0,0,495.0
2024-09-28 10:00:00,4.5,6.7,8.8,68.0,27.3,241.0,0.03,0.0,11.2,38,2.66,34,6.5,934.9,0.0,0,710.0
2024-09-28 11:00:00,4.4,6.6,7.2,74.0,23.8,219.0,0.03,0.0,12.4,34,2.57,33,6.5,934.8,0.0,0,880.0
2024-09-28 12:00:00,4.5,6.7,6.5,79.0,22.2,209.0,0.04,0.0,13.4,32,2.48,34,6.5,934.3,0.0,0,1050.0
2024-09-28 13:00:00,4.6,6.8,6.4,83.0,21.7,206.0,0.04,0.0,13.9,31,2.32,37,6.5,933.8,0.0,0,1150.0
2024-09-28 14:00:00,4.6,6.9,6.9,85.0,21.7,207.0,0.04,0.0,14.1,30,2.23,42,6.2,933.5,0.0,0,1170.0
2024-09-28 15:00:00,4.7,7.0,7.9,84.0,21.3,206.0,0.05,0.0,13.9,30,2.13,51,5.8,933.3,0.0,0,1090.0
2024-09-28 16:00:00,4.7,7.0,9.5,81.0,21.5,209.0,0.04,0.0,13.1,29,1.88,65,5.3,933.1,0.0,0,825.0
2024-09-28 17:00:00,8.5,12.8,10.7,77.0,22.1,209.0,0.1,0.0,11.1,51,1.38,103,4.2,932.8,0.0,0,165.0
2024-09-28 18:00:00,11.0,16.3,13.9,71.0,29.8,258.0,0.09,0.0,9.5,40,1.7,135,2.9,932.5,0.0,0,60.0
2024-09-28 19:00:00,14.3,21.0,18.4,63.0,40.3,325.0,0.08,0.0,11.3,32,1.03,133,2.5,933.3,0.0,0,25.0
2024-09-28 20:00:00,15.1,22.2,21.2,57.0,46.8,374.0,0.08,0.0,10.9,33,0.76,82,1.6,933.0,0.0,0,15.0
2024-09-28 21:00:00,15.6,22.9,21.1,55.0,46.1,385.0,0.07,0.0,10.9,32,1.38,103,2.1,932.8,0.0,0,65.0
2024-09-28 22:00:00,14.3,21.1,19.5,55.0,41.5,378.0,0.07,1.0,8.8,38,0.75,356,2.2,932.0,0.0,0,25.0
2024-09-28 23:00:00,14.6,21.4,17.6,56.0,35.9,369.0,0.07,1.0,7.9,42,0.89,52,2.1,932.1,0.0,0,15.0
2024-09-29 00:00:00,14.8,21.5,15.8,56.0,29.4,365.0,0.07,1.0,8.5,40,0.54,56,1.6,932.0,0.0,0,15.0
2024-09-29 01:00:00,14.2,20.8,13.8,57.0,21.9,359.0,0.06,1.0,8.9,37,0.15,360,1.3,931.9,0.0,0,75.0
2024-09-29 02:00:00,13.4,19.6,12.2,58.0,16.5,354.0,0.06,1.0,8.7,38,0.18,326,1.0,931.6,0.0,0,125.0
2024-09-29 03:00:00,12.9,18.9,11.1,59.0,13.9,349.0,0.07,1.0,8.4,38,0.58,301,1.1,931.2,0.0,0,135.0
2024-09-29 04:00:00,12.7,18.8,10.5,60.0,13.2,344.0,0.07,2.0,7.6,41,1.17,301,1.5,930.9,0.0,0,80.0
2024-09-29 05:00:00,11.7,17.8,10.0,66.0,16.9,293.0,0.07,3.0,6.5,49,1.24,313,1.6,931.0,0.0,0,45.0
2024-09-29 06:00:00,14.1,21.2,11.5,67.0,23.0,326.0,0.08,2.0,6.3,48,0.82,308,1.7,931.3,0.0,0,100.0
2024-09-29 07:00:00,14.5,21.9,13.6,68.0,31.5,369.0,0.08,1.0,5.2,56,1.0,323,1.9,931.4,0.0,0,120.0
